time (s)	theta (A)	maj axis/z0	min axis/z0	crossing#mod 255
1709.504549	267.435364	1.185738	-0.017471	53
1711.579855	267.082001	1.168227	-0.017178	55
1713.650618	267.039642	1.150806	-0.015740	57
1715.716412	267.492615	1.130537	-0.015262	59
1717.778562	88.317383	-1.098911	0.015289	61
1719.845947	268.665863	1.061016	-0.017111	63
1721.920102	88.248520	-1.031798	0.018669	65
1723.997587	87.603760	-1.012786	0.018566	67
1726.073893	87.274811	-0.994725	0.017991	69
1728.148544	87.321953	-0.977484	0.018067	71
1730.218532	87.519684	-0.956244	0.018292	73
1732.288136	87.685165	-0.936712	0.018686	75
1734.355999	87.537704	-0.915657	0.019586	77
1736.420133	87.073868	-0.894619	0.020361	79
1738.485333	86.546722	-0.868066	0.020579	81
1740.553450	86.353775	-0.840215	0.019162	83
1742.628048	86.689407	-0.819215	0.019541	85
1744.709028	87.299911	-0.803631	0.019879	87
1746.783564	87.657028	-0.790234	0.020500	89
1748.859783	87.686218	-0.774676	0.020806	91
1750.933065	87.505974	-0.759172	0.021213	93
1753.002710	87.217003	-0.742892	0.021313	95
1755.072784	87.027733	-0.726176	0.021417	97
1757.140990	86.992355	-0.710271	0.021471	99
1759.203873	87.175514	-0.689465	0.020809	101
1761.265838	87.418938	-0.667046	0.020947	103
1763.333001	87.751640	-0.643137	0.021111	105
1765.403854	87.579643	-0.622706	0.021797	107
1767.477484	87.187119	-0.608377	0.022273	109
1769.555785	86.812576	-0.595200	0.022432	111
1771.633405	86.662422	-0.583525	0.022026	113
1773.706098	86.638184	-0.573249	0.022144	115
1775.771555	86.590355	-0.558470	0.022200	117
1777.842488	86.404137	-0.543212	0.022552	119
1779.906501	86.020668	-0.527053	0.023069	121
1781.973566	85.628204	-0.509303	0.024109	123
1784.039084	85.409950	-0.491468	0.024206	125
1786.116105	85.595718	-0.478122	0.023253	127
1788.192415	85.943840	-0.468442	0.022262	129
1790.272893	86.244995	-0.459771	0.021914	131
1792.354743	86.416351	-0.452344	0.021438	133
1794.426464	86.348686	-0.442141	0.021532	135
1796.497455	86.146484	-0.431082	0.021497	137
1798.564828	85.978355	-0.419408	0.021489	139
1800.638020	85.983360	-0.406810	0.021417	141
1802.695925	86.225906	-0.389063	0.023331	143
